1,0.24668414,0.00224212,0.24892626,1,1
2,0.24889498,0.00148251,0.25037749,1.51238102947029,0.994203831981861
4,0.24254495,0.00099595,0.2435409,2.25123751192329,1.02211275395632
8,0.2615308,0.0006856,0.2622164,3.27030338389732,0.949316137358304
12,0.28197877,0.00058557,0.28256434,3.82895298597947,0.88095426337237
