1,0.01658898,0.0057433,0.02233228,1,1
2,0.01617984,0.00290412,0.01908396,1.97763866506894,1.17021205242518
4,0.01495438,0.00237322,0.0173276,2.42004533924373,1.28882707357049
8,0.0173681,0.004048,0.0214161,1.41879940711462,1.04277996460607
12,0.01765452,0.0117293,0.02938382,0.489654114056252,0.760019629850714
